,Unnamed: 0,Reference,Year,Compartment,Sample size,Country,Continent,Additive,Additive Abbrev,CAS Number,Additive function,Chemical class,Taxon,Species name,Biota Tissue,Stats,Concentration orig,Units,Polymer Composition,Factor conversion,Concentration in ug/g (ug/L for liquid),Concentration(ug/g),Common Additives,ConcentrationLog,Polymer Types,Polymers Number,Key Polymer,Bioacumulation factor
868,1225,Hirai et al 2011,2008,Plastic,1,"Marbella beach, Costa Rica",North America,octylphenol,OP,1806-26-4,Plasticizer,Alkylphenol,,,,individual measurement,0.2,ng/g,"PE ,  PP",1000.0,0.0002,0.0002,octylphenol,-8.517193191416238,"PP, PE",Few Polymers,"Contained in PE, Contained in PP",
869,1226,Hirai et al 2011,2008,Plastic,1,"Marbella beach, Costa Rica",North America,octylphenol,OP,1806-26-4,Plasticizer,Alkylphenol,,,,individual measurement,3.3,ng/g,"PE ,  PP",1000.0,0.0033,0.0033,octylphenol,-5.713832810509703,"PP, PE",Few Polymers,"Contained in PE, Contained in PP",
870,1227,Hirai et al 2011,2008,Plastic,1,"Marbella beach, Costa Rica",North America,octylphenol,OP,1806-26-4,Plasticizer,Alkylphenol,,,,individual measurement,2.4,ng/g,"PE ,  PP",1000.0,0.0024,0.0024,octylphenol,-6.032286541628237,"PP, PE",Few Polymers,"Contained in PE, Contained in PP",
871,1228,Hirai et al 2011,2005,Plastic,1,Central Pacific Gyre,Pelagic,octylphenol,OP,1806-26-4,Plasticizer,Alkylphenol,,,,individual measurement,4.0,ng/g,"PE ,  PP",1000.0,0.004,0.004,octylphenol,-5.521460917862246,"PP, PE",Few Polymers,"Contained in PE, Contained in PP",
872,1229,Hirai et al 2011,2005,Plastic,1,Central Pacific Gyre,Pelagic,octylphenol,OP,1806-26-4,Plasticizer,Alkylphenol,,,,individual measurement,0.2,ng/g,"PE ,  PP",1000.0,0.0002,0.0002,octylphenol,-8.517193191416238,"PP, PE",Few Polymers,"Contained in PE, Contained in PP",
873,1230,Hirai et al 2011,2005,Plastic,1,Central Pacific Gyre,Pelagic,octylphenol,OP,1806-26-4,Plasticizer,Alkylphenol,,,,individual measurement,652.0,ng/g,"PE ,  PP",1000.0,0.652,0.652,octylphenol,-0.4277107170554841,"PP, PE",Few Polymers,"Contained in PE, Contained in PP",
874,1231,Hirai et al 2011,2005,Plastic,1,Central Pacific Gyre,Pelagic,octylphenol,OP,1806-26-4,Plasticizer,Alkylphenol,,,,individual measurement,0.1,ng/g,"PE ,  PP",1000.0,0.0001,0.0001,octylphenol,-9.210340371976182,"PP, PE",Few Polymers,"Contained in PE, Contained in PP",
875,1232,Hirai et al 2011,2005,Plastic,1,Central Pacific Gyre,Pelagic,octylphenol,OP,1806-26-4,Plasticizer,Alkylphenol,,,,individual measurement,1.8,ng/g,"PE ,  PP",1000.0,0.0018,0.0018,octylphenol,-6.319968614080018,"PP, PE",Few Polymers,"Contained in PE, Contained in PP",
876,1233,Hirai et al 2011,2008,Plastic,1,Hawaiian Islands,Pacific Islands,octylphenol,OP,1806-26-4,Plasticizer,Alkylphenol,,,,individual measurement,40.4,ng/g,"PE ,  PP",1000.0,0.0404,0.0404,octylphenol,-3.208925494015033,"PP, PE",Few Polymers,"Contained in PE, Contained in PP",
877,1234,Hirai et al 2011,2008,Plastic,1,Caribbean,North America,octylphenol,OP,1806-26-4,Plasticizer,Alkylphenol,,,,individual measurement,8.5,ng/g,"PE ,  PP",1000.0,0.0085,0.0085,octylphenol,-4.767689115485866,"PP, PE",Few Polymers,"Contained in PE, Contained in PP",
878,1235,Hirai et al 2011,2008,Plastic,1,caribbean,North America,octylphenol,OP,1806-26-4,Plasticizer,Alkylphenol,,,,individual measurement,26.4,ng/g,"PE ,  PP",1000.0,0.0264,0.0264,octylphenol,-3.634391268829867,"PP, PE",Few Polymers,"Contained in PE, Contained in PP",
879,1236,Teuten et al 2009,Not Reported,Plastic,3,,Pelagic,octylphenol,OP,1806-26-4,Plasticizer,Alkylphenol,,,,mean,3.986666667,ng/g,PE,1000.0,0.003986666667,0.003986666667,octylphenol,-5.524799819044149,"PP, PE",Few Polymers,"Contained in PE, Contained in PP",
880,1237,Teuten et al 2009,Not Reported,Plastic,5,Japan,Asia,octylphenol,OP,1806-26-4,Plasticizer,Alkylphenol,,,,mean,15.99,ng/g,PE,1000.0,0.01599,0.01599,octylphenol,-4.135791752136274,"PP, PE",Few Polymers,"Contained in PE, Contained in PP",
881,1238,Gu et al 2016,2013,Biota,1,China,Asia,octylphenol,OP,1806-26-4,Plasticizer,Alkylphenol,Fish,Bartail Flathead,muscle,mean,6.37,ng/g ww,,1000.0,0.00637,0.00637,octylphenol,-5.056155809398065,"PP, PE",Few Polymers,"Contained in PE, Contained in PP",
882,1240,Gu et al 2016,2013,Biota,1,China,Asia,octylphenol,OP,1806-26-4,Plasticizer,Alkylphenol,Fish,Chub Mackerel,muscle,mean,4.33,ng/g ww,,1000.0,0.00433,0.00433,octylphenol,-5.442187736967739,"PP, PE",Few Polymers,"Contained in PE, Contained in PP",
883,1247,Gu et al 2016,2013,Biota,1,China,Asia,octylphenol,OP,1806-26-4,Plasticizer,Alkylphenol,Fish,John dory,muscle,mean,1.39,ng/g ww,,1000.0,0.00139,0.00139,octylphenol,-6.578451531839537,"PP, PE",Few Polymers,"Contained in PE, Contained in PP",
884,1253,Gu et al 2016,2013,Biota,4,China,Asia,octylphenol,OP,1806-26-4,Plasticizer,Alkylphenol,Fish,striped bonito,muscle,mean,0.62,ng/g ww,,1000.0,0.00062,0.00062,octylphenol,-7.385791079925137,"PP, PE",Few Polymers,"Contained in PE, Contained in PP",
885,1254,Gu et al 2016,2013,Biota,1,China,Asia,octylphenol,OP,1806-26-4,Plasticizer,Alkylphenol,Fish,Spotted Catfish,muscle,mean,1.58,ng/g ww,,1000.0,0.00158,0.00158,octylphenol,-6.450330431943262,"PP, PE",Few Polymers,"Contained in PE, Contained in PP",
886,1255,Gu et al 2016,2013,Biota,1,China,Asia,octylphenol,OP,1806-26-4,Plasticizer,Alkylphenol,Fish,Silver pomfret,muscle,mean,0.56,ng/g ww,,1000.0,0.0005600000000000001,0.0005600000000000001,octylphenol,-7.487573774235079,"PP, PE",Few Polymers,"Contained in PE, Contained in PP",
887,1256,Gu et al 2016,2013,Biota,1,China,Asia,octylphenol,OP,1806-26-4,Plasticizer,Alkylphenol,Fish,Spiny red gurnard,muscle,mean,3.65,ng/g ww,,1000.0,0.00365,0.00365,octylphenol,-5.613028111387737,"PP, PE",Few Polymers,"Contained in PE, Contained in PP",
888,1259,Gu et al 2016,2013,Biota,8,China,Asia,octylphenol,OP,1806-26-4,Plasticizer,Alkylphenol,Fish,Yellow Croaker,muscle,mean,66.09,ng/g ww,,1000.0,0.06609000000000001,0.06609000000000001,octylphenol,-2.716737829499775,"PP, PE",Few Polymers,"Contained in PE, Contained in PP",
889,1261,Gu et al 2016,2013,Biota,1,China,Asia,octylphenol,OP,1806-26-4,Plasticizer,Alkylphenol,Fish,Yellow goosefish,muscle,mean,2.09,ng/g ww,,1000.0,0.00209,0.00209,octylphenol,-6.170591213005418,"PP, PE",Few Polymers,"Contained in PE, Contained in PP",
890,1263,Basheer et al 2004,2000-2001,Biota,5,Singapore,Asia,octylphenol,OP,1806-26-4,Plasticizer,Alkylphenol,Crustacean,Prawn,muscle tissue,mean,23.0,ng/g ww,,1000.0,0.023,0.023,octylphenol,-3.772261063052988,"PP, PE",Few Polymers,"Contained in PE, Contained in PP",
891,1264,Basheer et al 2004,2000-2001,Biota,5,Singapore,Asia,octylphenol,OP,1806-26-4,Plasticizer,Alkylphenol,Crustacean,Crab,muscle tissue,mean,4.1,ng/g ww,,1000.0,0.004099999999999999,0.004099999999999999,octylphenol,-5.496768305271875,"PP, PE",Few Polymers,"Contained in PE, Contained in PP",
892,1265,Basheer et al 2004,2000-2001,Biota,5,Singapore,Asia,octylphenol,OP,1806-26-4,Plasticizer,Alkylphenol,bivalve,Blood cockle,whole tisue,mean,5.4,ng/g ww,,1000.0,0.0054,0.0054,octylphenol,-5.221356325411908,"PP, PE",Few Polymers,"Contained in PE, Contained in PP",
893,1266,Basheer et al 2004,2000-2001,Biota,5,Singapore,Asia,octylphenol,OP,1806-26-4,Plasticizer,Alkylphenol,bivalve,White Clam,whole tisue,mean,4.5,ng/g ww,,1000.0,0.0045,0.0045,octylphenol,-5.403677882205863,"PP, PE",Few Polymers,"Contained in PE, Contained in PP",
894,1267,Basheer et al 2004,2000-2001,Biota,5,Singapore,Asia,octylphenol,OP,1806-26-4,Plasticizer,Alkylphenol,Cephalopod,Squid,muscle tissue,mean,5.5,ng/g ww,,1000.0,0.0055,0.0055,octylphenol,-5.203007186743712,"PP, PE",Few Polymers,"Contained in PE, Contained in PP",
895,1268,Basheer et al 2004,2000-2001,Biota,5,Singapore,Asia,octylphenol,OP,1806-26-4,Plasticizer,Alkylphenol,Fish,Northern mackerel scad,muscle tissue,mean,3.3,ng/g ww,,1000.0,0.0033,0.0033,octylphenol,-5.713832810509703,"PP, PE",Few Polymers,"Contained in PE, Contained in PP",
896,1269,Lye et al 1999,1997,Sediment,3,Britain,Europe,octylphenol,OP,1806-26-4,Plasticizer,Alkylphenol,,,,mean,5.0,ng/g dw,,1000.0,0.005,0.005,octylphenol,-5.298317366548036,"PP, PE",Few Polymers,"Contained in PE, Contained in PP",
897,1270,Lye et al 1999,1997,Sediment,2,Britain,Europe,octylphenol,OP,1806-26-4,Plasticizer,Alkylphenol,,,,mean,2.0,ng/g dw,,1000.0,0.002,0.002,octylphenol,-6.214608098422191,"PP, PE",Few Polymers,"Contained in PE, Contained in PP",
898,1271,Lye et al 1999,1997,Sediment,2,Britain,Europe,octylphenol,OP,1806-26-4,Plasticizer,Alkylphenol,,,,mean,20.0,ng/g dw,,1000.0,0.02,0.02,octylphenol,-3.912023005428146,"PP, PE",Few Polymers,"Contained in PE, Contained in PP",
899,1272,Lye et al 1999,1997,Sediment,2,Britain,Europe,octylphenol,OP,1806-26-4,Plasticizer,Alkylphenol,,,,mean,12.0,ng/g dw,,1000.0,0.012,0.012,octylphenol,-4.422848629194137,"PP, PE",Few Polymers,"Contained in PE, Contained in PP",
900,1273,Chen et al 2006,2002,Seawater,1,China,Asia,octylphenol,OP,1806-26-4,Plasticizer,Alkylphenol,,,,individual measurement,0.009,ug/L,,1.0,0.009,0.009,octylphenol,-4.710530701645918,"PP, PE",Few Polymers,"Contained in PE, Contained in PP",
901,1286,Chen et al 2019,2015,Plastic,Not Reported,,Pelagic,octylphenol,OP,1806-26-4,Plasticizer,Alkylphenol,,,,mean,2.5,ug/kg,PE,1000.0,0.0025,0.0025,octylphenol,-5.991464547107982,"PP, PE",Few Polymers,"Contained in PE, Contained in PP",
902,1287,Lye et al 1999,1997,Sediment,2,Britain,Europe,octylphenol,OP,1806-26-5,Plasticizer,Alkylphenol,,,,mean,30.0,ng/g dw,,1000.0,0.03,0.03,octylphenol,-3.506557897319982,"PP, PE",Few Polymers,"Contained in PE, Contained in PP",
903,1288,Lye et al 1999,1997,Sediment,2,Britain,Europe,octylphenol,OP,1806-26-5,Plasticizer,Alkylphenol,,,,mean,110.0,ng/g dw,,1000.0,0.11,0.11,octylphenol,-2.207274913189721,"PP, PE",Few Polymers,"Contained in PE, Contained in PP",
904,1289,Lye et al 1999,1997,Sediment,2,Britain,Europe,octylphenol,OP,1806-26-5,Plasticizer,Alkylphenol,,,,mean,230.0,ng/g dw,,1000.0,0.23,0.23,octylphenol,-1.469675970058942,"PP, PE",Few Polymers,"Contained in PE, Contained in PP",
905,1290,Lye et al 1999,1997,Sediment,2,Britain,Europe,octylphenol,OP,1806-26-5,Plasticizer,Alkylphenol,,,,mean,340.0,ng/g dw,,1000.0,0.34,0.34,octylphenol,-1.07880966137193,"PP, PE",Few Polymers,"Contained in PE, Contained in PP",
906,1291,Koh et al 2006,2000,Sediment,26,Korea,Asia,octylphenol,OP,1806-26-5,Plasticizer,Alkylphenol,,,,mean,4.61,ng/g dw,,1000.0,0.00461,0.00461,octylphenol,-5.37952742197358,"PP, PE",Few Polymers,"Contained in PE, Contained in PP",
907,1292,Koh et al 2006,2000,Sediment,26,Korea,Asia,octylphenol,OP,1806-26-5,Plasticizer,Alkylphenol,,,,mean,7.62,ng/g dw,,1000.0,0.00762,0.00762,octylphenol,-4.876978909283582,"PP, PE",Few Polymers,"Contained in PE, Contained in PP",
908,1293,Koh et al 2006,2000,Sediment,26,Korea,Asia,octylphenol,OP,1806-26-5,Plasticizer,Alkylphenol,,,,mean,3.13,ng/g dw,,1000.0,0.00313,0.00313,octylphenol,-5.766722274430075,"PP, PE",Few Polymers,"Contained in PE, Contained in PP",
909,1294,Sorensen et al 2023,2018,Biota,9,Svalbard,Arctic,PBDE 85,PBDE 85,182346-21-0,Flame Retardant,BFR,Invertebrate,benthic amphipods,whole organism,mean,8.8,ug/kg,,1000.0,0.0088,0.0088,,-4.733003557497976,,,,
910,1295,Verslycke et al 2005,2001,Biota,3,Dutch-Belgian Border,Europe,"2,2',3,4,4',5'-Hexabromodiphenyl ether",PBDE 138,182677-30-1,Flame Retardant,BFR,Crustacean,mysid shrimp,whole,mean,4.99,ng/g lw,,1000.0,0.004990000000000001,0.004990000000000001,,-5.30031936921871,,,,
911,1296,Verslycke et al 2005,2001,Sediment,3,Dutch-Belgian Border,Europe,"2,2',3,4,4',5'-Hexabromodiphenyl ether",PBDE 138,182677-30-1,Flame Retardant,BFR,,,,mean,4.87,ng/g dw,,1000.0,0.00487,0.00487,,-5.324661341887639,,,,
912,1297,Tanaka et al 2019,2010 and 2015,Plastic,1,"Faroe Islands and Mukojima Island, Japan",Europe,Octabenzone,BP-12,1843-05-06,Light stabilizer,"UV stabilizer, other",Seabird,northern fulmar,stomach,individual measurement,1700.0,ug/g,PE,1.0,1700.0,1700.0,,7.438383530044307,,,,
913,1298,Tanaka et al 2019,2010 and 2015,Plastic,194,"Faroe Islands and Mukojima Island, Japan",Europe,Octabenzone,BP-12,1843-05-06,Light stabilizer,"UV stabilizer, other",Seabird,"northern fulmar adults, black-footed and Laysan albatross chicks",stomach contents or boluses,mean,8.762886598,ug/g,PE and PP,1.0,8.762886598,8.762886598,,2.170525370988038,,,,
914,1299,Tanaka et al 2019,2010 and 2015,Plastic,194,"Faroe Islands and Mukojima Island, Japan",Asia,Octabenzone,BP-12,1843-05-06,Light stabilizer,"UV stabilizer, other",Seabird,"northern fulmar adults, black-footed and Laysan albatross chicks",stomach contents or boluses,mean,8.762886598,ug/g,PE and PP,1.0,8.762886598,8.762886598,,2.170525370988038,,,,
915,1300,Zhen et al 2016,2010,Sediment,54,China,Asia,PBDE 66,PBDE 66,189084-61-5,Flame retardant,BFR,,,,mean,3.75,pg/g dm,,1000000.0,3.75e-06,3.75e-06,,-12.49375471798195,,,,
916,1301,Verslycke et al 2005,2001,Biota,3,Dutch-Belgian Border,Europe,PBDE 66,PBDE 66,189084-61-5,Flame Retardant,BFR,Crustacean,mysid shrimp,whole,mean,24.5,ng/g lw,,1000.0,0.0245,0.0245,,-3.709082161431456,,,,
917,1302,Verslycke et al 2005,2001,Sediment,3,Dutch-Belgian Border,Europe,PBDE 66,PBDE 66,189084-61-5,Flame Retardant,BFR,,,,mean,0.27,ng/g dw,,1000.0,0.00027,0.00027,,-8.2170885989659,,,,
918,1303,Mizukawa et al 2009,2005,Sediment,1,Japan,Asia,PBDE 66,,189084-61-5,Flame retardant,BFR,,,,mean,6.52,pg/g dw,,1000000.0,6.519999999999999e-06,6.519999999999999e-06,,-11.94063618202571,,,,
919,1304,Sorensen et al 2023,2018,Biota,7,Svalbard,Arctic,PBDE 66,PBDE 66,189084-61-5,Flame Retardant,BFR,Invertebrate,pelagic amphipods,whole organism,individual measurement,0.9,ug/kg,,1000.0,0.0009,0.0009,,-7.013115794639964,,,,
920,1306,Mizukawa et al 2009,2005,Sediment,1,Japan,Asia,"2,3',4',6-Tetrabromodiphenyl ether",,189084-62-6,Flame retardant,BFR,,,,mean,9.99,pg/g dw,,1000000.0,9.990000000000001e-06,9.990000000000001e-06,,-11.51392596530381,,,,
921,1308,Zhen et al 2016,2010,Sediment,54,China,Asia,PBDE 100,PBDE 100,189084-64-8,Flame retardant,BFR,,,,mean,0.04,pg/g dm,,1000000.0,4e-08,4e-08,PBDE 100,-17.03438638283248,,,,
922,1309,Wurl et al 2006,2005,Seawater,1,Hong Kong,Asia,PBDE 100,PBDE 100,189084-64-8,Flame retardant,BFR,,,,mean,23.3,pg/L,,1000000.0,2.33e-05,2.33e-05,PBDE 100,-10.66705719739262,,,,
923,1310,Wurl et al 2006,2005,Seawater,1,Hong Kong,Asia,PBDE 100,PBDE 100,189084-64-8,Flame retardant,BFR,,,,mean,5.4,pg/L,,1000000.0,5.4e-06,5.4e-06,PBDE 100,-12.12911160439405,,,,
924,1311,Wurl et al 2006,2005,Seawater,1,Hong Kong,Asia,PBDE 100,PBDE 100,189084-64-8,Flame retardant,BFR,,,,mean,2.4,pg/L,,1000000.0,2.4e-06,2.4e-06,PBDE 100,-12.94004182061037,,,,
925,1312,Wurl et al 2006,2005,Seawater,1,Hong Kong,Asia,PBDE 100,PBDE 100,189084-64-8,Flame retardant,BFR,,,,mean,5.3,pg/L,,1000000.0,5.3e-06,5.3e-06,PBDE 100,-12.1478037374062,,,,
926,1313,Wurl et al 2006,2005,Seawater,1,Hong Kong,Asia,PBDE 100,PBDE 100,189084-64-8,Flame retardant,BFR,,,,mean,3.8,pg/L,,1000000.0,3.8e-06,3.8e-06,PBDE 100,-12.48050949123193,,,,
927,1314,Ueno et al 2010,2005,Biota,26,Japan,Asia,PBDE 100,PBDE 100,189084-64-8,Flame retardant,BFR,Bivalve,Oyster,soft tissue,mean,1.44,ng/g lw,,1000.0,0.00144,0.00144,PBDE 100,-6.543112165394228,,,,
928,1315,Verslycke et al 2005,2001,Biota,3,Dutch-Belgian Border,Europe,PBDE 100,PBDE 100,189084-64-8,Flame Retardant,BFR,Crustacean,mysid shrimp,whole,mean,280.0,ng/g lw,,1000.0,0.28,0.28,PBDE 100,-1.272965675812887,,,,
929,1316,Verslycke et al 2005,2001,Sediment,3,Dutch-Belgian Border,Europe,PBDE 100,PBDE 100,189084-64-8,Flame Retardant,BFR,,,,mean,1.2,ng/g dw,,1000.0,0.0012,0.0012,PBDE 100,-6.725433722188183,,,,
930,1317,Brandsma et al 2015,2008,Sediment,3,Netherlands,Europe,PBDE 100,PBDE 100,189084-64-8,Flame retardant,BFR,,,,mean,0.02,ng/g dw,,1000.0,2e-05,2e-05,PBDE 100,-10.81977828441028,,,,
931,1318,Brandsma et al 2015,2008,Biota,3,Netherlands,Europe,PBDE 100,PBDE 100,189084-64-8,Flame retardant,BFR,Bivalve,cockles,whole organism,mean,4.6,ng/g lw,,1000.0,0.0046,0.0046,PBDE 100,-5.381698975487088,,,,
932,1319,Brandsma et al 2015,2008,Biota,2,Netherlands,Europe,PBDE 100,PBDE 100,189084-64-8,Flame retardant,BFR,Crustacean,C.s. crab,whole organism,mean,2.8,ng/g lw,,1000.0,0.0028,0.0028,PBDE 100,-5.878135861800978,,,,
933,1320,Brandsma et al 2015,2008,Biota,1,Netherlands,Europe,PBDE 100,PBDE 100,189084-64-8,Flame retardant,BFR,Invertebrate,Lugworm,whole organism,individual measurement,4.1,ng/g lw,,1000.0,0.004099999999999999,0.004099999999999999,PBDE 100,-5.496768305271875,,,,
934,1321,Brandsma et al 2015,2008,Biota,4,Netherlands,Europe,PBDE 100,PBDE 100,189084-64-8,Flame retardant,BFR,Fish,Sole,whole organism,mean,21.0,ng/g lw,,1000.0,0.021,0.021,PBDE 100,-3.863232841258714,,,,
935,1322,Brandsma et al 2015,2008,Biota,1,Netherlands,Europe,PBDE 100,PBDE 100,189084-64-8,Flame retardant,BFR,Fish,Place,whole organism,individual measurement,17.0,ng/g lw,,1000.0,0.017,0.017,PBDE 100,-4.074541934925921,,,,
936,1323,Brandsma et al 2015,2008,Biota,2,Netherlands,Europe,PBDE 100,PBDE 100,189084-64-8,Flame retardant,BFR,Fish,Goby,whole organism,mean,7.8,ng/g lw,,1000.0,0.0078,0.0078,PBDE 100,-4.853631545286591,,,,
937,1324,Brandsma et al 2015,2008,Biota,2,Netherlands,Europe,PBDE 100,PBDE 100,189084-64-8,Flame retardant,BFR,Fish,Sculpin,whole organism,mean,8.7,ng/g lw,,1000.0,0.0087,0.0087,PBDE 100,-4.744432253321599,,,,
938,1326,Brandsma et al 2015,2008,Biota,2,Netherlands,Europe,PBDE 100,PBDE 100,189084-64-8,Flame retardant,BFR,Plankton,Zooplankton,whole organism,mean,5.9,ng/g lw,,1000.0,0.005900000000000001,0.005900000000000001,PBDE 100,-5.132802928070463,,,,
939,1327,Brandsma et al 2015,2008,Biota,5,Netherlands,Europe,PBDE 100,PBDE 100,189084-64-8,Flame retardant,BFR,Fish,Herring,whole organism,mean,15.0,ng/g lw,,1000.0,0.015,0.015,PBDE 100,-4.199705077879927,,,,
940,1328,Brandsma et al 2015,2008,Biota,5,Netherlands,Europe,PBDE 100,PBDE 100,189084-64-8,Flame retardant,BFR,Fish,Pouting,whole organism,mean,4.7,ng/g lw,,1000.0,0.0047,0.0047,PBDE 100,-5.360192770266124,,,,
941,1329,Brandsma et al 2015,2008,Biota,5,Netherlands,Europe,PBDE 100,PBDE 100,189084-64-8,Flame retardant,BFR,Seabird,Common tern,whole organism,mean,52.0,ng/g lw,,1000.0,0.052,0.052,PBDE 100,-2.95651156040071,,,,
942,1330,Sorensen et al 2023,2018,Biota,9,Svalbard,Arctic,PBDE 100,PBDE 100,189084-64-8,Flame Retardant,BFR,Invertebrate,benthic amphipods,whole organism,individual measurement,1.0,ug/kg,,1000.0,0.001,0.001,PBDE 100,-6.907755278982137,,,,
943,1331,Herrera et al 2022,2019,Plastic,"not reported, but >1",Spain,Europe,PBDE 100,PBDE 100,189084-64-8,Flame Retardant,BFR,,,,mean,0.6,ng/g,,1000.0,0.0006,0.0006,PBDE 100,-7.418580902748128,,,,
944,1333,Tian et al 2020,2015-2016,Sediment,10,Daebu Island,Asia,"2,4,6-triphenyl-hexene",ST-1,18964-53-9,Monomer/Oligomer,Styrene Analogues,,,,mean,0.5,ng/g dm,,1000.0,0.0005,0.0005,,-7.600902459542082,,,,
945,1334,Basheer et al 2004,2000-2001,Biota,5,Singapore,Asia,4-n-heptylphenol,,1987-50-4,Plasticizer,Alkylphenol,Crustacean,Prawn,muscle tissue,mean,10.2,ng/g ww,,1000.0,0.0102,0.0102,,-4.585367558691912,,,,
946,1335,Basheer et al 2004,2000-2001,Biota,5,Singapore,Asia,4-n-heptylphenol,,1987-50-4,Plasticizer,Alkylphenol,Crustacean,Crab,muscle tissue,mean,5.1,ng/g ww,,1000.0,0.005099999999999999,0.005099999999999999,,-5.278514739251857,,,,
947,1336,Basheer et al 2004,2000-2001,Biota,5,Singapore,Asia,4-n-heptylphenol,,1987-50-4,Plasticizer,Alkylphenol,bivalve,Blood cockle,whole tisue,mean,6.0,ng/g ww,,1000.0,0.006,0.006,,-5.115995809754082,,,,
948,1337,Basheer et al 2004,2000-2001,Biota,5,Singapore,Asia,4-n-heptylphenol,,1987-50-4,Plasticizer,Alkylphenol,bivalve,White Clam,whole tisue,mean,5.7,ng/g ww,,1000.0,0.0057,0.0057,,-5.167289104141632,,,,
949,1338,Basheer et al 2004,2000-2001,Biota,5,Singapore,Asia,4-n-heptylphenol,,1987-50-4,Plasticizer,Alkylphenol,Cephalopod,Squid,muscle tissue,mean,4.1,ng/g ww,,1000.0,0.004099999999999999,0.004099999999999999,,-5.496768305271875,,,,
950,1339,Basheer et al 2004,2000-2001,Biota,5,Singapore,Asia,4-n-heptylphenol,,1987-50-4,Plasticizer,Alkylphenol,Fish,Northern mackerel scad,muscle tissue,mean,4.4,ng/g ww,,1000.0,0.0044,0.0044,,-5.426150738057921,,,,
951,1340,Ferguson et al 2001,1998,Sediment,10,"Long Island, NY",North America,nonylphenol diethoxylate,NP2EO,20427-84-3,Plasticizer,Alkylphenol,,,,mean,907.0,ng/g dw,,1000.0,0.907,0.907,,-0.09761282886700041,,,,
952,1341,Li et al 2008,2004,Seawater,21,South Korea,Asia,nonylphenol diethoxylate,NP2EO,20427-84-3,Plasticizer,Alkylphenol,,,,mean,901.0,ng/L,,1000.0,0.901,0.901,,-0.1042500213737991,,,,
953,1342,Li et al 2008,2004,Sediment,21,South Korea,Asia,nonylphenol diethoxylate,NP2EO,20427-84-3,Plasticizer,Alkylphenol,,,,mean,57.0,ng/g dw,,1000.0,0.057,0.057,,-2.864704011147587,,,,
954,1343,Schlenk et al 2005,Not Reported,Sediment,3,California,North America,nonylphenol diethoxylate,NP2EO,20427-84-3,Plasticizer,Alkylphenol,,,,mean,207.0,ng/g dw,,1000.0,0.207,0.207,,-1.575036485716768,,,,
955,1344,Mizukawa et al 2009,2005,Sediment,1,Japan,Asia,PBDE 15,,2050-47-7,Flame retardant,BFR,,,,mean,26.1,pg/g dw,,1000000.0,2.61e-05,2.61e-05,,-10.55357524363563,,,,
956,1345,Zhen et al 2016,2010,Sediment,54,China,Asia,PBDE 154,PBDE 154,207122-15-4,Flame retardant,BFR,,,,mean,2.03,pg/g dm,,1000000.0,2.03e-06,2.03e-06,,-13.10747476491058,,,,
957,1346,Ueno et al 2010,2005,Biota,26,Japan,Asia,PBDE 154,PBDE 154,207122-15-4,Flame retardant,BFR,Bivalve,Oyster,soft tissue,mean,0.5,ng/g lw,,1000.0,0.0005,0.0005,,-7.600902459542082,,,,
958,1347,Verslycke et al 2005,2001,Biota,3,Dutch-Belgian Border,Europe,PBDE 154,PBDE 154,207122-15-4,Flame Retardant,BFR,Crustacean,mysid shrimp,whole,mean,69.2,ng/g lw,,1000.0,0.0692,0.0692,,-2.670754416358513,,,,
959,1348,Verslycke et al 2005,2001,Sediment,3,Dutch-Belgian Border,Europe,PBDE 154,PBDE 154,207122-15-4,Flame Retardant,BFR,,,,mean,1.1,ng/g dw,,1000.0,0.0011,0.0011,,-6.812445099177812,,,,
960,1349,Sorensen et al 2023,2018,Biota,9,Svalbard,Arctic,PBDE 154,PBDE 154,207122-15-4,Flame Retardant,BFR,Invertebrate,benthic amphipods,whole organism,individual measurement,2.6,ug/kg,,1000.0,0.0026,0.0026,,-5.952243833954701,,,,
961,1350,Herrera et al 2022,2019,Plastic,"not reported, but >1",Spain,Europe,PBDE 154,PBDE 154,207122-15-4,Flame Retardant,BFR,,,,mean,0.2,ng/g,,1000.0,0.0002,0.0002,,-8.517193191416238,,,,
962,1351,Zhen et al 2016,2010,Sediment,54,China,Asia,PBDE 183,PBDE 183,207122-16-5,Flame retardant,BFR,,,,mean,17.8,pg/g dm,,1000000.0,1.78e-05,1.78e-05,,-10.93631210066624,,,,
